Uri,Title,Artist,Genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
https://open.spotify.com/track/1WoM4mof0Nl1xPtwf6h6ow,fly,KC Rebell - Summer Cem,german drill,0.835,0.596,-6.637,0.297,0.137,1.09E-06,0.164,0.897,100.706
https://open.spotify.com/track/7Ek9e3eIuktIFjpDRQfmHE,mios mit bars,Luciano,german drill,0.677,0.633,-7.353,0.0467,0.111,0.179,0.217,0.404,145.012
https://open.spotify.com/track/4cawYWrqMRz0T0hOIVxk6j,blackberry sky,Eno,german drill,0.805,0.625,-8.589,0.0434,0.25,0.00527,0.0954,0.647,102.996
https://open.spotify.com/track/3GmfHF5RUe6r5C9UbvIXQp,neptun,KC Rebell - RAF Camora,german drill,0.426,0.669,-7.154,0.0907,0.295,0.035,0.108,0.0983,93.136
https://open.spotify.com/track/3yFmG1luaLjuHWI6BGmwxJ,geh dein weg,KC Rebell - Summer Cem - Loredana,german drill,0.802,0.727,-5.48,0.121,0.0148,0,0.113,0.581,148.018
https://open.spotify.com/track/4AgK0CwpwcekXVdAoYB2VO,ferrari,Eno - MERO,german drill,0.73,0.725,-4.889,0.318,0.387,0,0.153,0.625,79.648
https://open.spotify.com/track/1KKooKZBpTAPVFjGvStjsa,trippin’,Luciano,german drill,0.771,0.627,-7.185,0.161,0.397,0.00442,0.0883,0.679,141.815
https://open.spotify.com/track/6hcqxx32EL884qpJXDstsA,meer,Luciano,german drill,0.728,0.638,-6.41,0.252,0.24,0.000501,0.106,0.598,160.036
https://open.spotify.com/track/2AHJLtc81zIfj9EKcVEzmJ,la haine,Luciano,german drill,0.841,0.655,-4.654,0.0851,0.239,9.75E-05,0.213,0.579,101.976
https://open.spotify.com/track/1e9QSdX5uLUw6vbrkZJyXi,fendi drip,Luciano - Ufo361 - Lil Baby,german drill,0.827,0.646,-6.122,0.505,0.0827,0,0.123,0.711,168.025
https://open.spotify.com/track/4HzB8cumQgivTBscS2b487,im plus,Luciano,german drill,0.828,0.545,-8.31,0.365,0.134,0,0.259,0.741,152.069
https://open.spotify.com/track/5Hkj1XjMJv5QCGc9NwZm6z,never know,Luciano - SHIRIN DAVID,german drill,0.874,0.542,-7.064,0.344,0.0621,0.124,0.181,0.481,142.016
https://open.spotify.com/track/2MpaGhvIcWxGpTppgQWM1D,geht nich gibs nich,KC Rebell - Summer Cem,german drill,0.73,0.594,-9.04,0.347,0.0793,0.000417,0.128,0.427,139.855
https://open.spotify.com/track/2rxxXYtTIFKyrhJpofeoIX,valla nein,KC Rebell - Summer Cem - Luciano,german drill,0.761,0.657,-7.246,0.138,0.114,1.55E-06,0.356,0.589,135.909
https://open.spotify.com/track/78YdCUtMzJEPdWeFEtTnIO,maison,Luciano,german drill,0.926,0.446,-8.509,0.296,0.0113,1.22E-06,0.0692,0.62,142.977
https://open.spotify.com/track/6rc0vqoHYtF1J79fsIo9ia,nacht zu kurz,Luciano,german drill,0.778,0.396,-10.556,0.343,0.0736,0.000134,0.0958,0.233,140.89
https://open.spotify.com/track/4D4tA2ara3ihoOvjupr8cG,sip,Luciano,german drill,0.789,0.77,-4.631,0.272,0.032,0.0121,0.108,0.441,102.016
https://open.spotify.com/track/4Rif4wqdvzy84dhP1apC4Y,royal rumble,Kalazh44 - Capital Bra - Samra - Nimo - Luciano,german drill,0.591,0.888,-3.161,0.274,0.105,2.63E-05,0.0928,0.574,126.881
https://open.spotify.com/track/2GdDsXV5v47AZsuwtGjKKy,kommunikation,Eno - Nimo,german drill,0.771,0.731,-5.387,0.0534,0.237,3.48E-05,0.217,0.844,76.98
https://open.spotify.com/track/0EDSU9JYeKABA14OcOuM7b,ya salame,Luciano - Samra,german drill,0.714,0.817,-3.987,0.435,0.275,0,0.14,0.408,174.1
https://open.spotify.com/track/7EN5yE1l414pRyz4AkCEYD,qn,KC Rebell - Summer Cem,german drill,0.88,0.555,-6.623,0.255,0.0264,3.12E-06,0.67,0.415,117.944
https://open.spotify.com/track/3UDsmMZsEMsvM82OcdqJWu,alleen,KC Rebell,german drill,0.732,0.746,-6.229,0.275,0.123,0,0.097,0.927,159.881
https://open.spotify.com/track/1mdJ39D1lrR3aWIOhgeNaE,wir ticken,Capital Bra - Samra,german hip hop,0.63,0.692,-4.951,0.427,0.275,0,0.167,0.82,179.877
https://open.spotify.com/track/4fgV3PU9JBlpJu0w4Yhr76,hops,MERO,german hip hop,0.854,0.623,-8.854,0.0745,0.177,0,0.114,0.468,129.991
https://open.spotify.com/track/1fsaruaCPeyVquN9iQLHzX,efh,Shindy,german hip hop,0.6,0.657,-7.14,0.0677,0.00595,0.000157,0.133,0.253,160.386
https://open.spotify.com/track/0PEwVF6TStGXMTnQMAk9kl,sex mit dir,Apache 207,german hip hop,0.845,0.559,-7.182,0.0605,0.375,0.0372,0.0965,0.43,119.951
https://open.spotify.com/track/2QpxC2yag7Ec7Ut1dovXKb,diamonds,Summer Cem - Capital Bra,german hip hop,0.763,0.495,-8.685,0.272,0.0887,0,0.07,0.347,154.794
https://open.spotify.com/track/3YxCKq3YPnTekAofhaHABZ,jay jay,MERO,german hip hop,0.712,0.619,-8.287,0.269,0.594,0,0.12,0.579,82.101
https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M,roller,Apache 207,german hip hop,0.941,0.758,-6.47,0.17,0.0256,0.00258,0.193,0.683,128.017
https://open.spotify.com/track/6NpsaQyLvPLjtVLWc26GKu,rohdiamant ٢٠٢٠,Samra,german hip hop,0.472,0.785,-4.983,0.663,0.185,0,0.258,0.338,73.568
https://open.spotify.com/track/2GxHx0bbc0BK7Z0ChMJUtO,träume werden wahr,MERO - BRADO,german hip hop,0.84,0.764,-6.344,0.191,0.335,7.81E-06,0.118,0.485,130.113
https://open.spotify.com/track/29TUkNnrShE2xvCZcCb6Xa,bogota,MERO,german hip hop,0.856,0.675,-5.526,0.307,0.234,4.60E-06,0.0612,0.719,94.03
https://open.spotify.com/track/4JxvECbZ3Oes1eUrmhQNSH,prominent,Bonez MC - RAF Camora,german hip hop,0.671,0.557,-7.71,0.234,0.558,0,0.101,0.414,93.996
https://open.spotify.com/track/6I2jabBRzwhiYHsSTqnrRC,365 tage,Samra - Capital Bra,german hip hop,0.527,0.836,-4.848,0.463,0.434,0,0.128,0.496,87.417
https://open.spotify.com/track/1IPRghUN3LFPNbCTsfBJx9,baller los,MERO,german hip hop,0.642,0.598,-8.716,0.283,0.505,0,0.129,0.508,170.185
https://open.spotify.com/track/0dy5NFDnx5fuZvE8ZXEX35,shotz fired,Bonez MC,german hip hop,0.839,0.594,-9.087,0.139,0.249,0.0264,0.165,0.58,76.007
https://open.spotify.com/track/71XGMPKmWtVxO7bGcGZhbn,ich liebe es,Capital Bra - XATAR - SAMY,german hip hop,0.549,0.735,-5.226,0.299,0.325,0,0.263,0.495,97.538
https://open.spotify.com/track/2PGA1AsJal6cyMNmKyE56q,200 km/h,Apache 207,german hip hop,0.899,0.67,-6.455,0.163,0.269,1.38E-05,0.105,0.413,148.065
https://open.spotify.com/track/4iD5KYizD5e0KrCsk58P2r,fuckst mich nur ab,Bonez MC,german hip hop,0.819,0.468,-10.926,0.288,0.232,0.108,0.0912,0.237,104.867
https://open.spotify.com/track/4Bj3usjRTckEJARO0dLbDf,kokain,Bonez MC - RAF Camora - Gzuz,german hip hop,0.615,0.677,-7.906,0.363,0.231,0,0.543,0.608,170.117
https://open.spotify.com/track/641R77CBy4bOLGRcA9sgHy,500 ps,Bonez MC - RAF Camora,german hip hop,0.807,0.923,-5.885,0.0441,0.403,0.00455,0.091,0.836,139.972
https://open.spotify.com/track/0QjjaCaXE45mvhCnV3C0TA,fame,Apache 207,german hip hop,0.813,0.659,-7.993,0.0967,0.185,0,0.0981,0.507,129.965
https://open.spotify.com/track/7mrWTjhYctgEQb0lJKrVWy,unterwegs,KitschKrieg - Jamule - SFR,german hip hop,0.88,0.607,-7.067,0.0777,0.195,0.0537,0.15,0.823,126.039
https://open.spotify.com/track/7GGhY0m7PZ408BYVXgXtjt,raffaello,Shindy,german hip hop,0.645,0.49,-9.198,0.105,0.191,1.42E-05,0.092,0.154,74.376
https://open.spotify.com/track/0rqY8g1Y1zaA4YwU6vhBQg,boot,Apache 207,german hip hop,0.534,0.565,-7.536,0.295,0.0665,0.0035,0.111,0.496,194.032
https://open.spotify.com/track/0y8mJFmm4ogCHnfe0oTuT6,fuckst mich nur ab,Bonez MC,german hip hop,0.817,0.468,-10.945,0.287,0.233,0.0894,0.0905,0.237,104.875
https://open.spotify.com/track/09Yoq7UUSqh9aJSBoRMDfA,wie buffon,MERO,german hip hop,0.758,0.707,-9.751,0.193,0.154,0,0.103,0.78,171.869
https://open.spotify.com/track/2SRVj6ceeIffVEm9NFyRHI,nummer unterdrückt,Bonez MC - RAF Camora,german hip hop,0.812,0.749,-6.296,0.0881,0.2,0.00124,0.15,0.773,139.962
https://open.spotify.com/track/4VyJtzcNhnV9gPEgjYzI8L,berlin,Samra - Capital Bra,german hip hop,0.69,0.672,-5.726,0.223,0.695,1.61E-05,0.224,0.549,169.859
https://open.spotify.com/track/3eMwf7uAEn1VJcmd12gMmi,fightclub,Capital Bra - Samra - AK AUSSERKONTROLLE,german hip hop,0.749,0.596,-4.374,0.447,0.0325,0,0.155,0.205,179.989
https://open.spotify.com/track/5xIODxqlpUnRVA9ewZUCug,harami,Samra,german hip hop,0.645,0.774,-4.839,0.344,0.236,0,0.128,0.635,86.692
https://open.spotify.com/track/6qAxQhNfM909QrDGLYEocf,frühstück in paris,Capital Bra - Cro,german hip hop,0.744,0.644,-5.562,0.0641,0.229,0,0.204,0.577,96.852
https://open.spotify.com/track/38lQ7lYhN3eSWepnZHaiBF,rolex,Capital Bra - Summer Cem - KC Rebell,german hip hop,0.813,0.59,-6.542,0.345,0.346,0,0.0335,0.716,91.985
https://open.spotify.com/track/1JPd9BSiiN7xrKE64Qo30m,einsam an der spitze,Capital Bra,german hip hop,0.738,0.706,-4.839,0.298,0.262,0,0.161,0.541,80.092
https://open.spotify.com/track/2wvLtM25eMpHK7hkidqte2,200 km/h,Apache 207,german hip hop,0.904,0.677,-6.413,0.177,0.273,1.62E-05,0.106,0.424,148.049
https://open.spotify.com/track/6oX9RuILbVIglevEhbg8iM,karma,Nimo,german hip hop,0.698,0.634,-6.121,0.0742,0.139,4.89E-06,0.338,0.528,159.992
https://open.spotify.com/track/4e6l3QGj4RZesjDLVqYk3H,marlboro rot,Samra,german hip hop,0.789,0.812,-3.981,0.168,0.236,0,0.13,0.417,94.03
https://open.spotify.com/track/4Nip6oiJU24LqcUEi7u19S,standard,KitschKrieg - Trettmann - Gzuz - Gringo - Ufo361,german hip hop,0.825,0.76,-6.591,0.188,0.144,0,0.155,0.876,89.003
https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG,500 ps,Bonez MC - RAF Camora,german hip hop,0.805,0.924,-5.883,0.0439,0.391,0.00448,0.0902,0.836,139.976
https://open.spotify.com/track/70zRDnEkOhVb51fZA13khd,yallah goodbye,Summer Cem - Gringo,german hip hop,0.875,0.738,-6.172,0.175,0.0215,0.023,0.112,0.21,104.953
https://open.spotify.com/track/1yYBOIXO2H9LDqEPui42GM,baebae,Samra,german hip hop,0.628,0.712,-4.864,0.156,0.282,0,0.156,0.45,86.627
https://open.spotify.com/track/7v8OynJxOxHoeS5C2UA9Y7,nicht verdient,Capital Bra - Loredana,german hip hop,0.719,0.65,-7.274,0.232,0.381,0,0.167,0.488,77.981
https://open.spotify.com/track/3pJa2fy3VW7Uxrzzz0k1A7,angeklagt,Bonez MC,german hip hop,0.658,0.623,-9.154,0.0912,0.171,0.00528,0.114,0.305,182.011
https://open.spotify.com/track/3uhTOxvu2h2YEm0uPNF2vi,doch in der nacht,Apache 207,german hip hop,0.9,0.832,-6.906,0.0739,0.121,0.25,0.213,0.706,130.994
https://open.spotify.com/track/2u8AXJyk8pICzj2wyPBL0b,2002,Sido - Apache 207,german hip hop,0.657,0.691,-7.907,0.236,0.213,0,0.099,0.493,160.106
https://open.spotify.com/track/2pfio0uHpT4USTPBNeTIWo,berlin lebt wie nie zuvor,Capital Bra - Samra,german hip hop,0.654,0.782,-2.88,0.244,0.198,0,0.347,0.635,179.701
https://open.spotify.com/track/6416zJN0FGPmh1Ph4BH2h3,kein schlaf,Nimo - Hava,german hip hop,0.606,0.715,-5.608,0.173,0.294,0.000133,0.124,0.393,174.049
https://open.spotify.com/track/5d35jcJj7WjDQBOHCHPY6t,melodien,Capital Bra - Juju,german hip hop,0.751,0.529,-7.407,0.143,0.0849,0,0.0944,0.33,100.262
https://open.spotify.com/track/28r8yfatcoOTY7ZjqhKaJM,vendetta,RAF Camora,german hip hop,0.84,0.871,-5.994,0.0369,0.0372,0.000888,0.123,0.668,123.086
https://open.spotify.com/track/3uMpllxUKlpuXHczoHJ0U5,von ihnen gelernt,Bonez MC - RAF Camora,german hip hop,0.636,0.7,-6.445,0.0417,0.122,0.000284,0.126,0.237,115.948
https://open.spotify.com/track/7yJLc4dA0VObbLE88lZZ5q,miskin,Samra,german hip hop,0.554,0.597,-10.116,0.497,0.438,0,0.106,0.448,125.7
https://open.spotify.com/track/3RgJvQlTg7tp5mXtylDXYx,schüsse im regen,Samra,german hip hop,0.772,0.799,-3.481,0.291,0.104,0,0.111,0.449,97.029
https://open.spotify.com/track/0iqichhGnbEy9w6p4sytpW,unbekannt,Bozza - Samra,german hip hop,0.583,0.687,-5.756,0.149,0.129,1.15E-05,0.241,0.16,94.642
https://open.spotify.com/track/2L0H5LWEuIAvrzfzTruyCB,tiffany,Shindy,german hip hop,0.796,0.631,-7.343,0.052,0.0106,0.00183,0.116,0.534,155.985
https://open.spotify.com/track/1H3oIeKUEHpBhXUiso0IMH,kokain,Bonez MC - RAF Camora - Gzuz,german hip hop,0.615,0.677,-7.906,0.363,0.231,0,0.543,0.608,170.117
https://open.spotify.com/track/6Cy4jkukjKnIqGYkU7xCeF,kompanie,Bonez MC - RAF Camora - Hanybal,german hip hop,0.815,0.65,-7.031,0.189,0.171,1.97E-05,0.12,0.352,109.88
https://open.spotify.com/track/7ygVaACDENw4PgLbN1awFE,matrix,Apache 207,german hip hop,0.786,0.509,-8.766,0.29,0.766,3.33E-06,0.272,0.418,114.961
https://open.spotify.com/track/7r55d7IhAj5UGKiYbXBwRP,prinzessa,Capital Bra,german hip hop,0.732,0.583,-6.766,0.125,0.519,1.97E-05,0.108,0.277,100.464
https://open.spotify.com/track/4IdkFCIZvHcPmBHTKLP35p,mein kopf,MERO,german hip hop,0.591,0.733,-6.074,0.189,0.183,0,0.083,0.921,75.114
https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We,wieder lila,Samra - Capital Bra,german hip hop,0.656,0.756,-4.026,0.3,0.435,0,0.0934,0.645,168.031
https://open.spotify.com/track/1Y8V7yhFFrFjzBQtOH4ap7,28 liter,Apache 207,german hip hop,0.81,0.552,-6.854,0.0504,0.0785,0.000442,0.099,0.269,109.989
https://open.spotify.com/track/1BEo3epznRQuYhuQH8bZu9,kafa leyla,BRADO - MERO,german hip hop,0.765,0.858,-4.823,0.317,0.325,0,0.0786,0.871,90.08
https://open.spotify.com/track/1V7JaMp11LKGwKiVmSetf0,baby,Joker Bra - VIZE,german hip hop,0.771,0.921,-4.228,0.109,0.166,0.000211,0.119,0.56,128.021
https://open.spotify.com/track/1uJ7IQJdeAvmUDpIyZb0be,berlin lebt,Capital Bra,german hip hop,0.651,0.655,-6.652,0.373,0.139,1.45E-06,0.104,0.393,78.665
https://open.spotify.com/track/6bM4daGlfZHtKMQp8tEqVz,2012,Bausa - Juju,german hip hop,0.805,0.619,-7.907,0.0771,0.218,0,0.114,0.476,98.995
https://open.spotify.com/track/1zl1smQ584EZKCfLVeYWNq,berlin lebt,Capital Bra,german hip hop,0.651,0.655,-6.652,0.373,0.139,1.45E-06,0.104,0.393,78.665
https://open.spotify.com/track/0H0MIfeqip6GKmafftx7kC,malediven,MERO,german hip hop,0.773,0.827,-6.446,0.176,0.315,0,0.123,0.884,159.87
https://open.spotify.com/track/7IkZpSOJKGXCGhqAvHs7FG,nautilus,Shindy,german hip hop,0.723,0.647,-6.164,0.331,0.000969,9.17E-06,0.258,0.161,172.369
https://open.spotify.com/track/4KfL3Ne8bc9bC2PUB8QGwA,ich weiß nicht mal wie sie heißt,Capital Bra - Bozza,german hip hop,0.498,0.836,-3.905,0.184,0.525,0,0.0994,0.609,199.846
https://open.spotify.com/track/260R90ctQ1SiPax90PuEsT,hobby hobby,MERO,german hip hop,0.737,0.75,-6.464,0.298,0.379,0,0.131,0.857,81.955
https://open.spotify.com/track/0d0d2CuQSQDF7Q7vNhwA3i,neymar,Capital Bra - Ufo361,german hip hop,0.749,0.66,-6.143,0.241,0.558,0,0.133,0.542,123.96
https://open.spotify.com/track/033if6Adj8fwBYsQzHOfQ8,100k cash,Capital Bra - Samra,german hip hop,0.701,0.714,-5.906,0.524,0.289,0,0.0883,0.604,86.91
https://open.spotify.com/track/4zj2FEHN6Hw6a5vqN70PvL,wieso tust du dir das an?,Apache 207,german hip hop,0.858,0.49,-7.011,0.057,0.269,0.326,0.122,0.451,133.975
https://open.spotify.com/track/2WRTnY0slmFgWcrmEr8dPj,bläulich,Apache 207,german hip hop,0.79,0.704,-7.935,0.417,0.069,0.000658,0.113,0.212,154.007
https://open.spotify.com/track/2i4iMzEPsJQoKQC89xKDC4,niemals unter 1000,Bonez MC - LX,german hip hop,0.817,0.704,-8.258,0.085,0.175,0.156,0.137,0.154,100.507
https://open.spotify.com/track/4IAVIBh9jbYN30DwpHFMD4,international gangstas,Farid Bang - Capo - 6ix9ine - SCH,german hip hop,0.74,0.622,-6.297,0.203,0.0965,0,0.099,0.393,148.04
https://open.spotify.com/track/0ypCvaP431mEM6znlVHNRP,puerto rico,Fero47,german hip hop,0.687,0.766,-6.739,0.105,0.31,0,0.196,0.629,140.039
https://open.spotify.com/track/5b195aHKKd6oTr4f7DoRCo,olabilir,MERO,german hip hop,0.738,0.78,-6.677,0.0345,0.324,2.51E-06,0.0989,0.779,139.914
https://open.spotify.com/track/7eAJEMhjeQLLp4HSdJJ58b,unterwegs,Apache 207,german hip hop,0.706,0.772,-6.765,0.189,0.376,8.76E-06,0.0884,0.304,99.186
https://open.spotify.com/track/7KPGeiXWDsGEvFK62wzU8E,benzema,Capital Bra,german hip hop,0.783,0.692,-6.156,0.329,0.485,0,0.12,0.26,100.082
https://open.spotify.com/track/200cTjC6si5Xz9af2QeHi2,wolke 10,MERO,german hip hop,0.77,0.797,-4.985,0.0693,0.0662,3.81E-06,0.0858,0.393,100.003
https://open.spotify.com/track/7oJW8vNkosiWuKJtsq3mZs,unterwegs,Apache 207,german hip hop,0.706,0.772,-6.765,0.189,0.376,8.76E-06,0.0884,0.304,99.186
https://open.spotify.com/track/4CyCHkhRsDXUeP5K4Y3xjU,sie ruft,Apache 207,german hip hop,0.819,0.507,-7.336,0.0881,0.482,0.00628,0.105,0.634,130.009
https://open.spotify.com/track/6BXyD6UUPizpRpA7iOi99r,in meinem benz,AK AUSSERKONTROLLE - Bonez MC,german hip hop,0.786,0.666,-5.266,0.536,0.167,0,0.235,0.737,154.862
https://open.spotify.com/track/5AiqL0ezAAauDuVK5EJvXU,nenene,Fero47,german hip hop,0.724,0.835,-4.831,0.0887,0.0307,0,0.131,0.76,130.004
https://open.spotify.com/track/35lIK2q78MSgv3Abb4qAjk,casanova,Summer Cem - Bausa,german hip hop,0.709,0.588,-4.461,0.0721,0.0971,0,0.117,0.195,143.971
https://open.spotify.com/track/6AFIVhbJLR7YVvW9fLFMu1,huracan,Samra - Capital Bra,german hip hop,0.681,0.701,-5.192,0.442,0.388,0,0.132,0.518,170.072
https://open.spotify.com/track/60yqRJXgkrPEvP977ZIOWb,bye bye,Capital Bra - Nimo,german hip hop,0.92,0.76,-6.154,0.193,0.374,0,0.101,0.723,93.968
https://open.spotify.com/track/1VEMUkGFio5uURvN8x1DZJ,tilidin,Capital Bra - Samra,german hip hop,0.631,0.673,-4.892,0.384,0.407,0,0.154,0.721,83.504
https://open.spotify.com/track/6VMAFT0zfide2Jg8MVZAPz,capital bra je mappelle,Capital Bra,german hip hop,0.626,0.768,-4.653,0.166,0.159,0.000186,0.0848,0.753,80.066
https://open.spotify.com/track/1R4xkZXQUQ8QJtAdwHkSgC,mon ami,Samra,german hip hop,0.801,0.731,-3.723,0.383,0.188,0,0.111,0.537,105.666
https://open.spotify.com/track/4hKWUzhQWsOkgT6LnDEASe,was du liebe nennst,Bausa,german hip hop,0.874,0.487,-8.154,0.0641,0.393,2.96E-05,0.0524,0.746,144.956
https://open.spotify.com/track/0Vl4eICpXMjtiK0RhdaWov,zu ende,Samra - ELIF,german hip hop,0.707,0.747,-5.212,0.279,0.307,0,0.183,0.491,80.025
https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC,110,Capital Bra - Samra - LEA,german hip hop,0.48,0.749,-5.057,0.432,0.533,0,0.0997,0.419,179.056
https://open.spotify.com/track/76IVpz47q3ghkxoUeTTEKb,colt,Samra,german hip hop,0.544,0.53,-6.168,0.428,0.345,0,0.0981,0.184,90.093
https://open.spotify.com/track/6xMBPfgaEQKshwp7oYrtP4,hood,AK AUSSERKONTROLLE - Shindy,german hip hop,0.874,0.435,-8.69,0.402,0.0265,0,0.143,0.609,122.061
https://open.spotify.com/track/4gALhhysObk59C3fxeTLwh,one night stand,Capital Bra,german hip hop,0.645,0.636,-6.128,0.437,0.397,1.49E-06,0.0818,0.897,101.933
https://open.spotify.com/track/38YP1STiBe3AZevFFJILf4,weiss,Samra,german hip hop,0.6,0.525,-6.585,0.423,0.393,0,0.111,0.436,96.989
https://open.spotify.com/track/0p3euGPg5LgFeQGC7bBFuR,xxl,Miksu / Macloud - Summer Cem - Luciano - Jamule,german hip hop,0.798,0.527,-7.671,0.0447,0.227,3.82E-06,0.108,0.548,114.008
https://open.spotify.com/track/5sdQ7VUx6GOfsRoSxnK1YG,110,Capital Bra - Samra - LEA,german hip hop,0.48,0.749,-5.057,0.432,0.533,0,0.0997,0.419,179.056
https://open.spotify.com/track/4kAIdBQEmb1M9ryd9tNSCD,kennzeichen b-tk,Capital Bra - King Khalil,german hip hop,0.686,0.618,-5.236,0.22,0.0482,0,0.123,0.284,95.873
https://open.spotify.com/track/6Yocr5JJOjupv71R5uhye5,roli glitzer glitzer,Capital Bra - Luciano - Eno,german hip hop,0.844,0.734,-4.931,0.272,0.015,0,0.369,0.537,154.965
https://open.spotify.com/track/1g3J9W88hTG173ySZR6E9S,tilidin weg,Bonez MC,german hip hop,0.882,0.53,-8.544,0.233,0.113,0.479,0.0838,0.171,109.09
https://open.spotify.com/track/6dNB3XdAzx7kTf5wa8Rg89,wieso tust du dir das an?,Apache 207,german hip hop,0.857,0.473,-6.962,0.0549,0.296,0.474,0.121,0.461,133.966
https://open.spotify.com/track/2WOJ7D52Ng3myrKlEf4Azj,big body benz,Bonez MC,german hip hop,0.884,0.451,-8.969,0.393,0.0731,0.00573,0.268,0.311,94.024
https://open.spotify.com/track/3drwaFqLSEjqzjNRbjap0R,nummer 1,Capital Bra - Samra,german hip hop,0.833,0.585,-6.252,0.223,0.542,7.01E-06,0.0632,0.663,96.016
https://open.spotify.com/track/3Nicl8C2nJMUwdekcgZWZC,international criminal,KitschKrieg - Bonez MC - Vybz Kartel,german hip hop,0.741,0.594,-7.478,0.419,0.0255,1.43E-05,0.095,0.489,75.395
https://open.spotify.com/track/3MrTi2XjvQCZm8V1P1ryuR,cataleya,Samra,german hip hop,0.708,0.794,-4.409,0.306,0.0763,0,0.168,0.69,90.125
https://open.spotify.com/track/3UE1ojFN1y0GybCNSyKGdK,whats luv,Shindy,german hip hop,0.652,0.585,-5.856,0.0523,0.0053,0.000417,0.138,0.176,176.025
https://open.spotify.com/track/3r1cV21xPMkgCmxk8VqWOB,cherry lady,Capital Bra,german hip hop,0.838,0.549,-7.145,0.0755,0.877,0.000964,0.115,0.654,114.445
https://open.spotify.com/track/1E1YyZjbteIz2XQyLvtRxD,skifahren,The Cratez - Bausa - Maxwell - Joshi Mizu,german hip hop,0.719,0.705,-6.891,0.252,0.223,1.89E-06,0.152,0.435,133.927
https://open.spotify.com/track/2M39v73rNJmAXUXIW0oagP,der bratan bleibt der gleiche,Capital Bra,german hip hop,0.612,0.704,-4.147,0.372,0.126,0,0.569,0.672,96.015
https://open.spotify.com/track/0WFgtxiLNr99YaoSdYR3Ud,honda civic,The Cratez - Bonez MC,german hip hop,0.704,0.782,-5.471,0.164,0.282,0.00769,0.0759,0.346,93.35
https://open.spotify.com/track/1L8LtC2s161XwY6YrtnQjw,affalterbach,Shindy,german hip hop,0.819,0.674,-4.663,0.327,0.013,0,0.384,0.766,115.897
https://open.spotify.com/track/5FLkxbVtsn88ejcLR62L4T,angeklagt,Bonez MC,german hip hop,0.658,0.624,-9.155,0.0915,0.171,0.00588,0.116,0.314,181.942
https://open.spotify.com/track/5dhQeuLGmlhfwlI6BWfSpo,roller,Apache 207,german hip hop,0.928,0.758,-6.471,0.144,0.03,0.00437,0.29,0.729,128.005
https://open.spotify.com/track/6fDC5DIa4bt6NbPZWR1yxM,zombie,Samra - Capital Bra,german hip hop,0.565,0.604,-5.764,0.13,0.218,0,0.104,0.323,109.085
https://open.spotify.com/track/3goH7O78TLkV9RhCAyM4AT,fame,Apache 207,german hip hop,0.811,0.645,-8.008,0.104,0.184,0,0.103,0.474,129.967
https://open.spotify.com/track/4tW7mc0pab35DznfVlr3px,allein,Capital Bra,german hip hop,0.799,0.583,-7.199,0.115,0.75,5.93E-06,0.136,0.322,119.93
https://open.spotify.com/track/7LCElzlYw3myTHvC2MQWve,24 stunden,Samra,german hip hop,0.79,0.715,-6.977,0.281,0.268,0,0.124,0.187,105.022
https://open.spotify.com/track/4G3gFk4oyvt8klQEVJBzea,adriana,RAF Camora,german hip hop,0.76,0.8,-5.777,0.0537,0.449,0.0052,0.12,0.675,135.04
https://open.spotify.com/track/3US6RbELvvrPw3DcvtJmis,komm komm,Capital Bra,german hip hop,0.485,0.793,-3.836,0.426,0.251,0,0.146,0.371,87.629
https://open.spotify.com/track/4aZfvvgfoSfmSZpfwQYzC0,ihr hobby,Bonez MC - Maxwell,german hip hop,0.774,0.814,-6.145,0.0584,0.204,0.456,0.118,0.254,109.019
https://open.spotify.com/track/4XHP5B63UsW0GniEx7oMHu,ja mann!,Bonez MC - RAF Camora,german hip hop,0.748,0.749,-7.645,0.364,0.432,0.000118,0.0971,0.386,101.95
https://open.spotify.com/track/57tck8MCxkY6tcQC6VhahR,bläulich,Apache 207,german hip hop,0.796,0.687,-7.855,0.357,0.0633,0.000443,0.118,0.222,153.959
https://open.spotify.com/track/0BwO44CBPFWxAIO5ZbPf3N,roadrunner,Bonez MC,german hip hop,0.795,0.607,-9.04,0.23,0.128,0.19,0.111,0.25,99.012
https://open.spotify.com/track/6cHxkkZ3TZUKsjd13pIO1p,puta madre,RAF Camora,german hip hop,0.844,0.784,-6.218,0.0346,0.47,0,0.245,0.95,125.974
